@relation UScensus_exercise

@attribute caseid numeric

@attribute dAge {0,1,2,3,4,5,6,7}

@attribute dAncstry1 {0,1,2,3,4,5,6,7,8,9,10,11}

@attribute dAncstry2  {0,1,2,3,4,5,6,7,8,9,10,11,12}
@attribute iAvail {0,1,2,3,4}

@attribute iCitizen {0,1,2,3,4}

@attribute iClass {0,1,2,3,4,5,6,7,8,9}

@attribute dDepart {0,1,2,3,4,5}
@attribute iDisabl1 {0,1,2}

@attribute iDisabl2 {0,1,2}

@attribute iEnglish {0,1,2,3,4}

@attribute iFeb55 {0,1}
@attribute iFertil {0,1,2,3,4,5,6,7,8,9,10,11,12,13}

@attribute dHispanic {0,1,2,3,4,5,6,7,8,9}

@attribute dHour89 {0,1,2,3,4,5}

@attribute dHours {0,1,2,3,4,5}

@attribute iImmigr {0,1,2,3,4,5,6,7,8,9,10}

@attribute dIncome1 {0,1,2,3,4}

@attribute dIncome2 {0,1}

@attribute dIncome3 {0,1}

@attribute dIncome4 {0,1}

@attribute dIncome5 {0,1}

@attribute dIncome6 {0,1}

@attribute dIncome7 {0,1}

@attribute dIncome8 {0,1}

@attribute dIndustry {0,1,2,3,4,5,6,7,8,9,10,11,12}

@attribute iKorean {0,1}

@attribute iLang1 {0,1,2}

@attribute iLooking {0,1,2}

@attribute iMarital {0,1,2,3,4}
@attribute iMay75880 {0,1}
@attribute iMeans {0,1,2,3,4,5,6,7,8,9,10,11,12}
@attribute iMilitary {0,1,2,3,4}

@attribute iMobility {0,1,2}
@attribute iMobillim {0,1,2}

@attribute dOccup {0,1,2,3,4,5,6,7,8}

@attribute iOthrserv {0,1}

@attribute iPerscare {0,1,2}

@attribute dPOB {0,1,2,3,4,5,6}

@attribute dPoverty {0,1,2}

@attribute dPwgt1 {0,1,2,3}

@attribute iRagechld {0,1,2,3,4}

@attribute dRearning {0,1,2,3,4,5}

@attribute iRelat1 {0,1,2,3,4,5,6,7,8,9,10,11,12,13}

@attribute iRelat2 {0,1,2,3,4,5,6,7,8,9}

@attribute iRemplpar {0,111,112,113,114,121,122,133,134,141,211,212,213,221,222,223}

@attribute iRiders {0,1,2,3,4,5,6,7,8}

@attribute iRlabor {0,1,2,3,4,5,6}

@attribute iRownchld {0,1}

@attribute dRpincome {0,1,2,3,4,5}

@attribute iRPOB {10,21,22,23,24,31,32,33,34,35,36,40,51,52}

@attribute iRrelchld {0,1}

@attribute iRspouse {0,1,2,3,4,5,6}

@attribute iRvetserv {0,1,2,3,4,5,6,7,8,9,10,11}

@attribute iSchool {0,1,2,3}

@attribute iSept80 {0,1}

@attribute iSex {0,1}

@attribute iSubfam1 {0,1,2,3}

@attribute iSubfam2 {0,1,2,3}

@attribute iTmpabsnt {0,1,2,3}

@attribute dTravtime {0,1,2,3,4,5,6}

@attribute iVietnam {0,1}

@attribute dWeek89 {0,1,2}

@attribute iWork89 {0,1,2}

@attribute iWorklwk {0,1,2}

@attribute iWWII {0,1}

@attribute iYearsch {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17}

@attribute iYearwrk {0,1,2,3,4,5,6,7}

@attribute dYrsserv {0,1,2}



@data
27131,6,1,1,4,0,1,0,2,2,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,4,0,2,1,0,0,0,2,1,2,6,0,2,0,2,0,0,2,0,0,0,0,3,0,2,10,0,1,7,1,0,0,0,0,3,0,0,1,1,2,0,7,2,1
27132,5,11,2,0,0,3,1,2,2,0,0,0,0,5,5,0,3,0,0,1,0,0,0,1,3,0,2,0,0,0,1,4,2,2,5,0,2,0,2,0,0,4,0,0,0,1,1,0,4,22,0,1,0,1,0,0,0,0,0,4,0,1,1,0,0,7,1,0
27133,6,1,2,0,0,0,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,2,4,0,1,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,5,0
27134,6,2,1,0,0,1,3,2,2,0,0,3,0,3,3,0,2,0,0,1,0,0,0,0,9,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,4,3,0,0,0,1,1,0,2,10,0,2,0,1,0,1,0,0,0,5,0,2,1,1,0,13,1,0
27135,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,121,0,0,1,0,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0
27136,7,1,1,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,4,2,2,0,0,2,0,2,0,4,0,0,0,0,0,6,0,2,23,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,11,5,0
27137,3,11,1,0,0,5,3,2,2,0,0,0,0,2,5,0,2,0,0,0,0,0,0,0,11,0,2,0,4,0,1,1,2,2,2,0,2,0,2,1,0,3,9,0,0,1,4,0,3,24,0,6,1,2,1,0,0,0,0,1,0,1,1,1,0,14,1,1
27138,5,1,1,0,4,1,4,2,2,0,0,2,0,1,3,6,1,0,0,1,0,0,0,0,3,0,2,0,0,0,1,4,1,2,2,0,2,2,2,1,2,2,1,0,0,2,1,0,2,52,0,1,0,1,0,1,0,0,0,3,0,1,1,1,0,12,1,0
27139,4,1,1,0,0,1,1,2,2,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,7,0,2,0,2,0,1,4,2,2,6,0,2,0,2,1,0,2,0,0,0,1,1,0,2,22,0,4,0,1,0,0,0,0,0,2,0,2,1,1,0,11,1,0
27140,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,121,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27141,5,1,1,0,0,1,1,2,2,0,0,0,0,3,5,0,2,0,0,0,0,0,0,0,3,0,2,0,4,0,1,4,1,2,5,0,2,0,2,1,0,3,0,0,0,3,1,0,3,10,0,6,0,1,0,0,0,0,0,6,0,2,1,1,0,10,1,0
27142,2,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,222,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
27143,4,1,2,0,0,1,1,2,2,0,0,0,0,4,4,0,3,0,0,1,0,0,0,0,5,0,2,0,0,0,1,4,2,2,5,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,10,1,0
27144,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,0,4,0,2,0,112,0,0,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,3,0,0
27145,2,9,1,0,0,1,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,2,4,0,0,4,1,2,4,0,2,0,2,1,0,2,2,0,0,0,6,0,2,10,0,6,0,2,0,0,0,0,3,0,0,1,1,2,0,8,1,0
27146,3,1,3,0,0,1,5,2,2,0,0,1,0,3,3,0,1,0,0,0,0,0,0,0,7,0,2,0,4,0,1,4,2,2,2,0,2,0,2,2,4,2,6,0,0,1,1,0,2,10,0,6,0,1,0,1,0,0,0,3,0,2,1,1,0,10,1,0
27147,7,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,4,1,1,0,0,2,0,2,2,4,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,2,0,0,0,2,2,0,5,6,0
27148,4,1,2,0,0,4,2,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,9,0,2,0,4,0,1,4,1,2,5,0,2,0,2,1,0,3,0,0,0,1,1,0,3,10,0,6,0,3,0,0,0,0,0,1,0,2,1,1,0,12,1,0
27149,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,2,2,4,0,2,0,133,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,2,0,5,0,0
27150,4,3,1,4,1,1,0,2,2,3,0,0,2,3,0,4,1,0,0,0,0,0,0,1,4,0,1,1,0,0,0,4,2,2,6,0,2,1,2,3,0,2,1,0,0,0,3,0,2,31,0,1,0,1,0,0,0,0,1,0,0,2,1,2,0,6,1,0
27151,5,3,1,0,4,0,0,2,2,4,0,5,4,0,0,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,1,2,0,0,2,4,2,1,2,0,1,0,0,0,6,0,0,52,0,1,0,2,0,1,0,0,3,0,0,0,2,2,0,5,5,0
27152,6,3,1,0,4,0,0,2,2,3,0,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,4,2,2,0,0,2,4,2,1,4,0,4,0,0,0,6,0,0,52,0,4,0,1,0,1,0,0,3,0,0,0,2,2,0,15,7,0
27153,2,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,2,0,0,2,0,2,2,4,0,2,0,121,0,0,1,0,10,1,6,0,2,0,1,0,0,0,0,0,0,0,2,0,5,0,0
27154,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,0,4,0,2,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
27155,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,222,0,0,0,0,23,1,0,0,1,0,1,3,1,0,0,0,0,0,0,0,1,0,0
27156,7,1,2,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,1,0,0,4,1,2,0,0,2,0,2,0,4,0,0,0,0,0,6,0,3,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,13,6,0
27157,7,1,1,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,1,0,0,4,1,2,0,0,2,0,2,1,4,0,0,0,0,0,6,0,3,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,11,5,0
27158,3,1,4,0,0,1,0,2,2,0,0,5,0,2,0,0,1,0,0,0,0,0,0,0,7,0,2,2,0,0,0,4,2,2,2,0,2,0,2,1,3,2,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,1,1,2,0,10,2,0
27159,5,1,3,0,0,1,2,2,2,0,0,0,0,5,4,0,3,0,0,0,0,0,0,0,4,0,2,0,4,0,1,2,2,2,1,0,2,0,2,2,0,4,10,0,0,1,1,0,4,10,0,6,4,1,0,0,0,0,0,5,1,2,1,1,0,14,1,2
27160,5,1,1,0,0,1,2,2,2,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,5,0,2,0,0,0,1,2,1,2,5,0,2,0,2,2,0,4,0,0,0,1,1,0,4,10,0,1,4,1,0,0,0,0,0,2,1,2,1,1,0,11,1,1
27161,7,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,1,2,0,1,2,0,2,1,0,0,0,0,0,0,6,0,2,23,0,1,10,1,0,0,0,0,0,0,0,0,2,0,1,5,5,1
27162,4,1,1,0,0,3,4,2,2,0,0,2,0,3,3,0,1,0,0,0,0,0,0,0,10,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,2,2,1,0,0,1,1,0,2,22,0,1,0,1,0,1,0,0,0,1,0,2,1,1,0,10,1,0
27163,7,2,1,0,3,0,0,1,1,3,0,4,0,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4,2,1,0,0,1,2,0,1,4,0,12,0,0,0,6,0,2,51,0,3,0,1,0,1,0,0,0,0,0,0,2,0,0,4,7,0
27164,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,111,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
27165,7,11,1,0,0,1,1,2,2,0,0,7,0,1,1,0,1,0,0,1,1,0,0,0,9,0,2,0,1,0,1,4,1,2,3,0,2,0,2,1,4,2,0,0,0,1,1,0,3,10,0,3,0,1,0,1,0,0,0,4,0,1,1,1,0,13,1,0
27166,3,1,1,0,0,1,2,2,2,0,0,3,0,0,4,0,0,0,0,0,0,1,0,0,8,0,2,0,0,0,1,2,2,2,1,0,2,0,2,0,1,0,1,0,0,1,1,0,2,22,0,1,1,1,1,1,0,0,0,1,0,0,2,1,0,11,1,2
27167,3,3,1,0,4,0,0,2,2,2,0,3,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,2,4,0,0,4,2,2,0,0,2,4,1,1,1,0,0,0,0,0,6,0,2,52,0,6,0,1,0,1,0,0,3,0,0,0,2,2,0,8,5,0
27168,4,11,4,0,0,1,5,2,2,1,0,5,0,5,5,0,1,0,0,0,0,0,0,0,7,0,1,0,0,0,1,4,1,2,2,0,2,0,2,0,3,2,1,0,0,1,1,0,2,24,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,10,1,0
27169,5,1,2,0,0,5,1,2,2,0,0,0,0,3,4,0,3,0,0,1,0,0,0,0,10,0,2,0,0,0,2,2,1,2,1,0,2,0,2,2,0,4,1,0,0,0,1,0,4,24,0,1,4,1,0,0,0,0,0,3,1,2,1,1,0,14,1,1
27170,7,11,1,3,0,0,0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,4,1,2,0,0,2,0,1,1,4,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,1,6,0
27171,3,1,1,0,0,1,1,2,2,0,0,0,0,5,5,0,2,0,0,0,0,0,0,0,9,0,2,0,4,0,2,4,1,2,1,0,2,0,2,2,0,3,2,0,0,0,1,0,3,10,0,6,0,1,0,0,0,0,0,5,0,2,1,1,0,10,1,0
27172,5,1,1,0,0,7,3,2,2,0,0,0,0,5,5,0,4,0,0,0,0,0,0,0,4,0,2,0,0,0,1,2,1,2,1,0,2,0,2,0,0,5,0,0,0,1,1,0,5,10,0,1,4,1,0,0,0,0,0,1,1,2,1,1,0,11,1,1
27173,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,4,2,2,0,0,2,0,2,2,0,0,0,0,0,0,6,0,3,23,0,1,0,1,0,0,0,0,3,0,0,0,2,2,0,7,5,0
27174,7,2,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,4,1,2,0,0,2,0,2,2,0,0,0,0,0,0,6,0,2,21,0,1,0,2,0,0,0,0,3,0,0,0,2,2,0,10,6,0
27175,7,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,2,2,2,0,0,2,0,1,1,0,0,0,0,0,0,6,0,2,23,0,3,10,1,0,0,0,0,0,0,0,0,2,0,1,10,6,2
27176,7,11,1,0,0,0,0,2,2,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,1,0,0,4,2,2,0,0,2,0,1,0,4,0,0,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,5,6,0
27177,4,11,1,0,0,3,1,2,2,0,0,0,0,5,5,0,2,0,0,1,0,0,0,0,9,0,2,0,0,0,5,2,2,2,5,0,2,0,2,1,0,3,0,0,0,0,1,0,3,22,0,1,4,1,0,0,0,0,0,6,1,2,1,1,0,11,1,1
27178,3,1,2,0,0,1,3,2,2,0,0,1,0,3,3,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,2,0,2,0,2,0,4,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,5,0,2,1,1,0,12,1,0
27179,6,1,1,0,0,2,5,2,2,0,0,4,0,2,2,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,3,0,2,0,2,0,4,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,1,0,2,1,0,0,10,1,0
27180,5,1,2,0,0,7,4,2,2,0,0,0,0,3,3,0,1,1,0,0,0,0,0,0,7,0,2,0,0,0,10,3,1,2,2,0,2,0,2,2,0,2,0,0,0,0,1,0,2,10,0,1,0,1,0,0,0,0,0,1,0,2,1,1,0,10,1,0
27181,3,11,1,0,0,6,3,2,2,0,0,0,0,5,5,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,4,2,2,4,0,2,0,2,1,0,3,0,0,0,1,1,0,3,10,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,12,1,0
27182,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,4,0,2,0,211,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27183,4,3,1,0,0,1,3,2,2,2,0,0,9,3,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4,2,2,4,0,2,0,1,0,0,2,1,0,0,2,1,0,2,23,0,1,0,1,0,0,0,0,0,3,0,1,1,1,0,10,1,0
27184,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
27185,3,1,1,0,0,1,3,2,2,1,0,0,0,3,3,0,2,0,0,0,0,0,0,0,7,0,1,0,4,0,1,4,1,2,5,0,2,0,2,1,0,3,2,0,0,1,1,0,3,10,0,6,0,1,0,0,0,0,0,4,0,2,1,1,0,10,1,0
27186,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,6,0,221,0,0,0,0,10,1,0,0,2,0,0,3,1,0,0,0,0,0,0,0,5,0,0
27187,2,11,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,4,2,2,0,0,2,0,2,1,4,0,2,0,0,0,6,0,0,24,0,6,0,2,0,1,0,0,3,0,0,0,2,2,0,8,7,0
27188,3,1,1,0,0,1,4,2,2,0,0,1,0,3,3,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,2,2,3,0,2,0,2,1,4,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,1,0,2,1,1,0,11,1,0
27189,6,11,1,0,0,6,5,2,2,0,0,0,0,2,2,0,0,1,0,1,0,0,0,0,7,0,2,0,0,0,1,4,1,2,3,0,2,0,2,1,0,4,0,0,0,1,1,0,5,23,0,1,0,1,0,0,0,0,0,1,0,2,1,1,0,10,1,0
27190,7,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,2,1,2,0,0,2,0,2,1,0,0,0,0,0,0,6,0,4,10,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,10,6,1
27191,4,1,2,0,0,1,3,2,2,0,0,1,0,4,5,0,2,0,0,1,0,0,0,0,5,0,2,0,4,0,1,4,2,2,2,0,2,0,2,1,4,3,0,0,0,1,1,0,3,10,0,6,0,2,0,1,0,0,0,2,0,2,1,1,0,14,1,0
27192,7,1,1,0,0,6,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,3,0,2,2,0,0,0,2,1,2,5,0,1,0,2,0,0,2,0,0,0,0,6,0,2,21,0,1,10,1,0,0,0,0,3,0,0,1,1,2,1,6,2,1
27193,5,8,1,0,4,0,0,2,2,1,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,1,1,0,0,1,3,1,0,2,0,1,0,0,0,6,0,0,52,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,16,7,0
27194,1,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,223,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
27195,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,4,0,2,0,121,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
27196,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,121,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27197,1,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,111,0,0,1,0,24,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
27198,4,1,1,0,0,5,2,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,5,0,2,0,0,0,1,2,1,2,2,0,2,0,2,2,0,3,0,0,0,1,1,0,3,10,0,1,4,1,0,0,0,0,0,4,1,2,1,1,0,12,1,1
27199,1,3,1,0,4,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,4,2,0,4,0,4,0,121,0,0,0,0,52,1,0,0,1,0,1,3,1,0,0,0,0,0,0,0,1,0,0
27200,3,9,1,4,4,1,0,2,2,1,0,4,0,3,0,5,2,0,0,0,0,0,0,0,4,0,1,1,0,0,0,4,2,2,2,0,2,3,2,1,3,3,1,0,0,0,3,0,3,52,0,1,0,1,0,1,0,0,3,0,0,2,1,2,0,10,1,0
27201,3,11,1,0,0,4,3,2,2,0,0,3,0,3,1,0,1,0,0,0,0,0,0,0,9,0,2,0,4,0,2,4,2,2,2,0,2,0,2,1,4,2,4,0,0,0,1,0,2,10,0,6,0,1,0,1,0,0,0,5,0,1,1,1,0,10,1,0
27202,3,1,1,0,0,1,4,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,6,0,2,0,4,0,1,4,2,2,2,0,2,0,2,1,0,3,9,0,0,1,1,0,3,10,0,6,0,1,0,0,0,0,0,5,0,2,1,1,0,11,1,0
27203,3,0,1,0,0,1,5,2,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,7,0,2,0,4,0,12,4,2,2,3,0,2,0,0,1,4,0,13,0,0,0,1,0,0,21,0,6,0,2,0,1,0,0,0,3,0,0,2,1,0,11,1,0
27204,7,1,1,0,3,0,0,2,2,2,0,4,0,0,0,10,0,0,0,1,1,0,0,0,0,0,1,2,1,0,0,4,2,2,0,0,2,2,2,0,4,0,0,0,0,0,6,0,2,51,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,5,6,0
27205,7,1,1,0,0,2,4,1,2,1,0,1,0,0,2,0,0,0,0,1,1,0,0,0,9,0,1,0,4,0,1,4,1,1,1,0,1,0,1,1,4,0,13,0,0,1,1,0,2,10,0,6,0,1,0,1,0,0,0,3,0,0,2,2,0,5,1,0
27206,3,3,4,0,0,1,0,2,2,1,0,2,7,1,0,0,1,0,0,0,0,0,0,0,8,0,1,2,0,0,0,4,2,2,2,0,2,0,2,2,1,2,1,0,0,0,2,0,2,23,0,1,0,2,0,1,0,0,2,0,0,1,1,2,0,11,1,0
27207,3,1,2,0,0,1,4,1,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,7,0,2,0,4,0,1,4,2,2,2,0,2,0,2,1,4,2,3,0,0,1,1,0,2,10,0,6,0,2,0,1,0,0,0,3,0,1,1,1,0,11,1,0
27208,6,3,1,0,4,0,0,1,1,4,0,3,6,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4,2,1,0,0,2,4,1,1,4,0,5,0,0,0,6,0,2,52,0,3,0,1,0,1,0,0,0,0,0,0,2,2,0,1,5,0
27209,6,1,1,0,0,5,4,2,2,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,10,0,2,0,0,0,1,4,1,2,2,0,2,0,2,1,4,0,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,2,0,0,2,1,0,10,1,0
27210,7,1,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,1,0,0,4,1,2,0,0,2,0,2,0,4,0,0,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,6,6,0
27211,3,1,2,0,0,6,3,2,2,0,0,1,0,3,3,0,0,1,0,0,0,0,0,0,3,0,2,0,4,0,1,4,2,2,5,0,1,0,2,1,4,2,3,0,0,1,1,0,2,10,0,6,0,2,0,1,0,0,0,3,0,1,1,1,0,5,1,0
27212,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,0,0,2,0,112,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
27213,7,1,1,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,2,0,0,0,2,1,2,1,0,2,0,2,1,0,0,0,0,0,0,6,0,4,10,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,14,3,1
27214,7,11,1,0,0,0,0,2,2,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,4,1,2,0,0,1,0,2,1,4,0,0,0,0,0,6,0,2,23,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,5,6,0
27215,7,1,1,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,4,2,2,0,0,2,0,2,1,4,0,1,0,0,0,6,0,2,23,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,9,6,0
27216,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,111,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27217,6,11,1,4,0,1,0,2,2,0,0,5,0,4,0,0,2,0,0,0,0,0,0,0,7,0,2,1,0,0,0,4,2,2,2,0,2,0,2,1,4,3,1,0,0,0,3,0,3,10,0,1,0,1,0,1,0,0,1,0,0,1,1,2,0,5,2,0
27218,5,2,1,0,0,1,3,2,2,0,0,0,0,3,4,0,3,0,0,1,0,0,0,0,8,0,2,0,0,0,1,4,1,2,1,0,2,0,2,2,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,2,0,2,1,1,0,14,1,0
27219,5,1,1,0,0,6,3,2,2,0,0,0,0,5,5,0,0,1,0,0,0,0,0,0,9,0,2,0,0,0,1,4,2,2,5,0,2,0,1,1,0,2,0,0,0,1,1,0,2,22,0,1,0,1,0,0,0,0,0,4,0,1,1,1,0,14,1,0
